Identifier,ST,Pool,Quarter,Year,Period,Units,Scripts,Total Amount,Market Share,PDL Status
0,FL,Independent,2,2020,20202.00,273,271,157291.21,0.13599778,0
0,FL,Independent,2,2020,20202.00,233,219,134786.32,0.13599778,0
1,FL,Independent,2,2020,20202.00,0,0,0,0.13599778,0
0,FL,Independent,2,2020,20202.00,0,0,0,0.018040522,1
0,FL,Independent,2,2020,20202.00,100.5,65,39229.79,0.018040522,1
1,FL,Independent,2,2020,20202.00,0,0,0,0.018040522,1
0,FL,Independent,2,2020,20202.00,2592,2421,1500365.98,0.845961699,1
0,FL,Independent,2,2020,20202.00,0,0,0,0.845961699,1
1,FL,Independent,2,2020,20202.00,145,128,84960.3,0.845961699,1
0,FL,Independent,2,2020,20202.00,483,460,280125.93,0.845961699,1
1,FL,Independent,2,2020,20202.00,45,39,25998.5,0.845961699,1
0,FL,Independent,2,2020,20202.00,0,0,0,0.845961699,1
0,GA,Independent,2,2020,20202.00,213,213,95220.41,0.617391304,0
1,GA,Independent,2,2020,20202.00,189,187,111578.27,0.617391304,0
0,GA,Independent,2,2020,20202.00,149,146,71303.49,0.617391304,0
1,GA,Independent,2,2020,20202.00,164,164,96963.16,0.617391304,0
0,GA,Independent,2,2020,20202.00,0,0,0,0.106956522,0
0,GA,Independent,2,2020,20202.00,111,72,39752.88,0.106956522,0
1,GA,Independent,2,2020,20202.00,76.5,51,30133.92,0.106956522,0
0,GA,Independent,2,2020,20202.00,171,162,74839.27,0.275652174,0
1,GA,Independent,2,2020,20202.00,123,113,72287.9,0.275652174,0
1,GA,Independent,2,2020,20202.00,0,0,0,0.275652174,0
1,GA,Independent,2,2020,20202.00,22,22,12989.02,0.275652174,0
0,GA,Independent,2,2020,20202.00,20,20,9473.75,0.275652174,0
0,HI,Independent,2,2020,20202.00,49,49,28833.56,0.596363636,0
0,HI,Independent,2,2020,20202.00,118,115,68597.71,0.596363636,0
0,HI,Independent,2,2020,20202.00,0,0,0,0.290909091,0
0,HI,Independent,2,2020,20202.00,132,80,52596.18,0.290909091,0
0,HI,Independent,2,2020,20202.00,35,31,15876.58,0.112727273,0
1,IA,SSDC,2,2020,20202.00,0,0,0,0.448905109,0
0,IA,SSDC,2,2020,20202.00,199,195,116817.19,0.448905109,0
0,IA,SSDC,2,2020,20202.00,185,174,106602.21,0.448905109,0
0,IA,SSDC,2,2020,20202.00,0,0,0,0.144768856,0
1,IA,SSDC,2,2020,20202.00,0,0,0,0.144768856,0
0,IA,SSDC,2,2020,20202.00,196.5,119,76618.03,0.144768856,0
1,IA,SSDC,2,2020,20202.00,0,0,0,0.406326034,0
0,IA,SSDC,2,2020,20202.00,343,320,201721.51,0.406326034,0
0,IA,SSDC,2,2020,20202.00,14,14,8269.94,0.406326034,0
1,ID,TOP$,2,2020,20202.00,71,71,42182.86,0.105328377,0
1,ID,TOP$,2,2020,20202.00,14,14,8322.86,0.105328377,0
1,ID,TOP$,2,2020,20202.00,0,0,0,0.130111524,0
1,ID,TOP$,2,2020,20202.00,169.5,105,66916.51,0.130111524,0
1,ID,TOP$,2,2020,20202.00,558,513,331435.77,0.764560099,1
1,ID,TOP$,2,2020,20202.00,120,104,71043,0.764560099,1
1,ID,TOP$,2,2020,20202.00,0,0,0,0.764560099,1
0,IL,Independent,2,2020,20202.00,344,339,226056.14,0.630448515,1
1,IL,Independent,2,2020,20202.00,35,35,22518.25,0.630448515,1
1,IL,Independent,2,2020,20202.00,28,28,19308.47,0.630448515,1
0,IL,Independent,2,2020,20202.00,617,596,418426.64,0.630448515,1
0,IL,Independent,2,2020,20202.00,0,0,0,0.075805433,0
1,IL,Independent,2,2020,20202.00,0,0,0,0.075805433,0
0,IL,Independent,2,2020,20202.00,186,120,76096.7,0.075805433,0
0,IL,Independent,2,2020,20202.00,0,0,0,0.293746052,1
0,IL,Independent,2,2020,20202.00,452,403,309955.29,0.293746052,1
1,IL,Independent,2,2020,20202.00,25,23,16458.65,0.293746052,1
1,IL,Independent,2,2020,20202.00,0,0,0,0.293746052,1
0,IL,Independent,2,2020,20202.00,46,39,31609.61,0.293746052,1
1,IN,Independent,2,2020,20202.00,72,72,41074.38,0.513981358,1
0,IN,Independent,2,2020,20202.00,1267,1232,731637.97,0.513981358,1
1,IN,Independent,2,2020,20202.00,46,43,27220.78,0.513981358,1
0,IN,Independent,2,2020,20202.00,1004,969,576359.2,0.513981358,1
0,IN,Independent,2,2020,20202.00,30,18,11648.42,0.11939636,0
0,IN,Independent,2,2020,20202.00,799.5,507,309769.81,0.11939636,0
1,IN,Independent,2,2020,20202.00,19.5,13,7693.01,0.11939636,0
0,IN,Independent,2,2020,20202.00,0,0,0,0.366622281,1
0,IN,Independent,2,2020,20202.00,1547,1436,896349.68,0.366622281,1
1,IN,Independent,2,2020,20202.00,56,52,33198,0.366622281,1
1,IN,Independent,2,2020,20202.00,0,0,0,0.366622281,1
0,IN,Independent,2,2020,20202.00,184,164,106828.69,0.366622281,1
0,KS,Independent,2,2020,20202.00,132,132,78470.28,0.641873278,1
0,KS,Independent,2,2020,20202.00,104,101,61863.31,0.641873278,1
0,KS,Independent,2,2020,20202.00,88.5,59,34464.82,0.162534435,0
0,KS,Independent,2,2020,20202.00,73,71,43494.07,0.195592287,0
0,KS,Independent,2,2020,20202.00,0,0,0,0.195592287,0
0,KY,NMPI,2,2020,20202.00,1244,1207,748829.6,0.50063955,0
1,KY,NMPI,2,2020,20202.00,0,0,0,0.50063955,0
1,KY,NMPI,2,2020,20202.00,16,16,9481.6,0.50063955,0
0,KY,NMPI,2,2020,20202.00,766,734,460354.49,0.50063955,0
0,KY,NMPI,2,2020,20202.00,43.5,29,17461.17,0.155282681,0
1,KY,NMPI,2,2020,20202.00,0,0,0,0.155282681,0
0,KY,NMPI,2,2020,20202.00,885,578,354711.9,0.155282681,0
1,KY,NMPI,2,2020,20202.00,40,36,23706.63,0.344077769,1
0,KY,NMPI,2,2020,20202.00,1238,1162,742346.01,0.344077769,1
0,KY,NMPI,2,2020,20202.00,25,22,15182.56,0.344077769,1
1,KY,NMPI,2,2020,20202.00,0,0,0,0.344077769,1
0,KY,NMPI,2,2020,20202.00,0,0,0,0.344077769,1
0,KY,NMPI,2,2020,20202.00,130,125,78180.86,0.344077769,1
1,LA,TOP$,2,2020,20202.00,0,0,0,0.302669209,0
0,LA,TOP$,2,2020,20202.00,403,401,232322.32,0.302669209,0
1,LA,TOP$,2,2020,20202.00,0,0,0,0.302669209,0
0,LA,TOP$,2,2020,20202.00,241,234,144354.95,0.302669209,0
0,LA,TOP$,2,2020,20202.00,0,0,0,0.074833174,0
0,LA,TOP$,2,2020,20202.00,169,157,94311.48,0.074833174,0
1,LA,TOP$,2,2020,20202.00,0,0,0,0.622497617,1
0,LA,TOP$,2,2020,20202.00,0,0,0,0.622497617,1
0,LA,TOP$,2,2020,20202.00,1319,1220,790681.65,0.622497617,1
1,LA,TOP$,2,2020,20202.00,0,0,0,0.622497617,1
0,LA,TOP$,2,2020,20202.00,94,86,56661.23,0.622497617,1
0,MA,Independent,2,2020,20202.00,295,291,177908.55,0.780350877,0
1,MA,Independent,2,2020,20202.00,246,241,144798.62,0.780350877,0
0,MA,Independent,2,2020,20202.00,355,349,211648.31,0.780350877,0
1,MA,Independent,2,2020,20202.00,238,231,139882.76,0.780350877,0
0,MA,Independent,2,2020,20202.00,0,0,0,0.058947368,0
0,MA,Independent,2,2020,20202.00,100.5,67,40087.16,0.058947368,0
1,MA,Independent,2,2020,20202.00,25.5,17,9969.73,0.058947368,0
1,MA,Independent,2,2020,20202.00,49,47,28911.03,0.160701754,0
0,MA,Independent,2,2020,20202.00,188,169,114718.5,0.160701754,0
1,MA,Independent,2,2020,20202.00,0,0,0,0.160701754,0
1,MA,Independent,2,2020,20202.00,0,0,0,0.160701754,0
0,MA,Independent,2,2020,20202.00,14,13,8452.11,0.160701754,0
0,MD,TOP$,2,2020,20202.00,376,374,215962.5,0.443671766,0
1,MD,TOP$,2,2020,20202.00,0,0,0,0.443671766,0
0,MD,TOP$,2,2020,20202.00,284,264,164654.13,0.443671766,0
0,MD,TOP$,2,2020,20202.00,45,30,17143.51,0.316411683,0
1,MD,TOP$,2,2020,20202.00,0,0,0,0.316411683,0
0,MD,TOP$,2,2020,20202.00,663,425,254236.99,0.316411683,0
1,MD,TOP$,2,2020,20202.00,0,0,0,0.316411683,0
0,MD,TOP$,2,2020,20202.00,335,314,182720.24,0.239916551,1
1,MD,TOP$,2,2020,20202.00,0,0,0,0.239916551,1
0,MD,TOP$,2,2020,20202.00,32,31,18342.76,0.239916551,1
1,ME,SSDC,2,2020,20202.00,184,181,108897.84,0.514096186,0
1,ME,SSDC,2,2020,20202.00,135,129,80061.48,0.514096186,0
1,ME,SSDC,2,2020,20202.00,0,0,0,0.072968491,0
1,ME,SSDC,2,2020,20202.00,66,44,26099.92,0.072968491,0
1,ME,SSDC,2,2020,20202.00,248,223,144520.65,0.412935323,0
1,ME,SSDC,2,2020,20202.00,31,26,18328.87,0.412935323,0
1,MI,NMPI,2,2020,20202.00,76,76,25363.54,0.777615216,0
0,MI,NMPI,2,2020,20202.00,881,875,513928.62,0.777615216,0
1,MI,NMPI,2,2020,20202.00,106,102,22859.28,0.777615216,0
0,MI,NMPI,2,2020,20202.00,1077,1073,628739.53,0.777615216,0
0,MI,NMPI,2,2020,20202.00,0,0,0,0.050475494,0
0,MI,NMPI,2,2020,20202.00,208.5,138,81606.66,0.050475494,0
1,MI,NMPI,2,2020,20202.00,0,0,0,0.050475494,0
0,MI,NMPI,2,2020,20202.00,454,397,265794.71,0.17190929,1
0,MI,NMPI,2,2020,20202.00,0,0,0,0.17190929,1
1,MI,NMPI,2,2020,20202.00,62,53,31875.65,0.17190929,1
1,MI,NMPI,2,2020,20202.00,0,0,0,0.17190929,1
0,MI,NMPI,2,2020,20202.00,21,20,12560.8,0.17190929,1
1,MN,NMPI,2,2020,20202.00,0,0,0,0.212643678,0
0,MN,NMPI,2,2020,20202.00,188,188,113118.59,0.212643678,0
0,MN,NMPI,2,2020,20202.00,160,145,96146.82,0.212643678,0
1,MN,NMPI,2,2020,20202.00,0,0,0,0.212643678,0
0,MN,NMPI,2,2020,20202.00,0,0,0,0.073435504,0
0,MN,NMPI,2,2020,20202.00,181.5,115,72962.98,0.073435504,0
1,MN,NMPI,2,2020,20202.00,0,0,0,0.073435504,0
1,MN,NMPI,2,2020,20202.00,57,52,34379.54,0.713920817,1
0,MN,NMPI,2,2020,20202.00,1104,980,675823.02,0.713920817,1
0,MN,NMPI,2,2020,20202.00,0,0,0,0.713920817,1
0,MN,NMPI,2,2020,20202.00,98,86,61423.09,0.713920817,1
0,MN,NMPI,2,2020,20202.00,0,0,0,0.713920817,1
1,MN,NMPI,2,2020,20202.00,0,0,0,0.713920817,1
1,MO,Independent,2,2020,20202.00,572,572,336377.64,0.761685319,1
1,MO,Independent,2,2020,20202.00,607,585,357682.38,0.761685319,1
1,MO,Independent,2,2020,20202.00,25.5,17,9568.94,0.011191573,0
1,MO,Independent,2,2020,20202.00,313,296,186712.58,0.227123107,1
1,MO,Independent,2,2020,20202.00,55,49,32669.77,0.227123107,1
1,MS,SSDC,2,2020,20202.00,0,0,0,0.450292398,0
0,MS,SSDC,2,2020,20202.00,89,89,52762.68,0.450292398,0
1,MS,SSDC,2,2020,20202.00,0,0,0,0.450292398,0
0,MS,SSDC,2,2020,20202.00,68,65,40307.1,0.450292398,0
0,MS,SSDC,2,2020,20202.00,0,0,0,0.178362573,0
1,MS,SSDC,2,2020,20202.00,0,0,0,0.178362573,0
0,MS,SSDC,2,2020,20202.00,94.5,61,37309.96,0.178362573,0
0,MS,SSDC,2,2020,20202.00,0,0,0,0.371345029,0
1,MS,SSDC,2,2020,20202.00,0,0,0,0.371345029,0
0,MS,SSDC,2,2020,20202.00,129,127,76650.96,0.371345029,0
0,MS,SSDC,2,2020,20202.00,0,0,0,0.371345029,0
0,MS,SSDC,2,2020,20202.00,0,0,0,0.371345029,0
1,MT,NMPI,2,2020,20202.00,27,27,16150.17,0.106776181,0
1,MT,NMPI,2,2020,20202.00,30,25,17901.33,0.106776181,0
1,MT,NMPI,2,2020,20202.00,0,0,0,0.063655031,1
1,MT,NMPI,2,2020,20202.00,46.5,31,18329.39,0.063655031,1
1,MT,NMPI,2,2020,20202.00,417,374,248758.72,0.829568789,1
1,MT,NMPI,2,2020,20202.00,32,30,19208.2,0.829568789,1
1,MT,NMPI,2,2020,20202.00,0,0,0,0.829568789,1
1,NC,NMPI,2,2020,20202.00,586,566,341322.36,0.630050505,1
1,NC,NMPI,2,2020,20202.00,467,432,272205.87,0.630050505,1
1,NC,NMPI,2,2020,20202.00,0,0,0,0.075126263,0
1,NC,NMPI,2,2020,20202.00,190,119,73747.37,0.075126263,0
1,NC,NMPI,2,2020,20202.00,0,0,0,0.294823232,1
1,NC,NMPI,2,2020,20202.00,442,397,258027.52,0.294823232,1
1,NC,NMPI,2,2020,20202.00,0,0,0,0.294823232,1
1,NC,NMPI,2,2020,20202.00,76,70,44273.26,0.294823232,1
1,ND,SSDC,2,2020,20202.00,24,24,14256,0.333333333,0
1,ND,SSDC,2,2020,20202.00,18,16,10501.47,0.333333333,0
1,ND,SSDC,2,2020,20202.00,83,80,49393.27,0.666666667,1
1,ND,SSDC,2,2020,20202.00,0,0,0,0.666666667,1
0,NE,TOP$,2,2020,20202.00,53,53,27050.89,0.334293948,0
0,NE,TOP$,2,2020,20202.00,69,63,40114.88,0.334293948,0
0,NE,TOP$,2,2020,20202.00,0,0,0,0,0
0,NE,TOP$,2,2020,20202.00,202,188,119236.62,0.665706052,1
0,NE,TOP$,2,2020,20202.00,0,0,0,0.665706052,1
0,NE,TOP$,2,2020,20202.00,47,43,28335.59,0.665706052,1
0,NH,NMPI,2,2020,20202.00,134,134,76677.07,0.36416185,0
0,NH,NMPI,2,2020,20202.00,58,55,33546.8,0.36416185,0
0,NH,NMPI,2,2020,20202.00,0,0,0,0.138728324,1
0,NH,NMPI,2,2020,20202.00,111,72,44376.64,0.138728324,1
0,NH,NMPI,2,2020,20202.00,263,238,152581.84,0.497109827,1
0,NH,NMPI,2,2020,20202.00,22,20,13180.46,0.497109827,1
1,NJ,Independent,2,2020,20202.00,0,0,0,0.653366584,0
0,NJ,Independent,2,2020,20202.00,251,254,151880.78,0.653366584,0
0,NJ,Independent,2,2020,20202.00,262.01,270,156389.13,0.653366584,0
1,NJ,Independent,2,2020,20202.00,0,0,0,0.653366584,0
0,NJ,Independent,2,2020,20202.00,0,0,0,0.074812968,0
0,NJ,Independent,2,2020,20202.00,94.5,60,35038.5,0.074812968,0
0,NJ,Independent,2,2020,20202.00,189,192,117179.1,0.271820449,0
1,NJ,Independent,2,2020,20202.00,0,0,0,0.271820449,0
0,NJ,Independent,2,2020,20202.00,0,0,0,0.271820449,0
1,NJ,Independent,2,2020,20202.00,0,0,0,0.271820449,0
0,NJ,Independent,2,2020,20202.00,27,26,16073.25,0.271820449,0
0,NM,Independent,2,2020,20202.00,114,114,66459,0.585365854,0
1,NM,Independent,2,2020,20202.00,0,0,0,0.585365854,0
1,NM,Independent,2,2020,20202.00,16,16,9476.16,0.585365854,0
0,NM,Independent,2,2020,20202.00,113,110,65872.17,0.585365854,0
1,NM,Independent,2,2020,20202.00,0,0,0,0.148780488,0
0,NM,Independent,2,2020,20202.00,91.5,61,37479.79,0.148780488,0
1,NM,Independent,2,2020,20202.00,0,0,0,0.265853659,0
0,NM,Independent,2,2020,20202.00,101,89,60656.87,0.265853659,0
0,NM,Independent,2,2020,20202.00,21,20,12441.09,0.265853659,0
1,NV,NMPI,2,2020,20202.00,79,71,44497.43,0.520775623,1
0,NV,NMPI,2,2020,20202.00,276,276,113497.17,0.520775623,1
0,NV,NMPI,2,2020,20202.00,135,135,51532.62,0.520775623,1
1,NV,NMPI,2,2020,20202.00,105,82,60253.27,0.520775623,1
1,NV,NMPI,2,2020,20202.00,0,0,0,0.130193906,1
0,NV,NMPI,2,2020,20202.00,0,0,0,0.130193906,1
1,NV,NMPI,2,2020,20202.00,109.5,65,42616.88,0.130193906,1
0,NV,NMPI,2,2020,20202.00,114,76,11434.65,0.130193906,1
0,NV,NMPI,2,2020,20202.00,0,0,0,0.349030471,0
0,NV,NMPI,2,2020,20202.00,262,256,96151.25,0.349030471,0
1,NV,NMPI,2,2020,20202.00,88,77,52094.98,0.349030471,0
1,NV,NMPI,2,2020,20202.00,0,0,0,0.349030471,0
0,NV,NMPI,2,2020,20202.00,32,32,19395.96,0.349030471,0
0,NV,NMPI,2,2020,20202.00,0,0,0,0.349030471,0
1,NV,NMPI,2,2020,20202.00,19,13,11176.57,0.349030471,0
1,NY,NMPI,2,2020,20202.00,57,57,33441.36,0.580715453,0
0,NY,NMPI,2,2020,20202.00,1627,1615,951177.01,0.580715453,0
1,NY,NMPI,2,2020,20202.00,57,57,33241.07,0.580715453,0
0,NY,NMPI,2,2020,20202.00,1497,1469,878433.83,0.580715453,0
0,NY,NMPI,2,2020,20202.00,66,42,25655.29,0.15997821,0
1,NY,NMPI,2,2020,20202.00,60,34,23129.9,0.15997821,0
0,NY,NMPI,2,2020,20202.00,1261.51,805,492988.22,0.15997821,0
0,NY,NMPI,2,2020,20202.00,1261,1177,739804.66,0.259306337,1
1,NY,NMPI,2,2020,20202.00,82,74,48347.71,0.259306337,1
0,NY,NMPI,2,2020,20202.00,0,0,0,0.259306337,1
0,NY,NMPI,2,2020,20202.00,176,161,103414.19,0.259306337,1
1,NY,NMPI,2,2020,20202.00,17,16,10043.05,0.259306337,1
0,NY,NMPI,2,2020,20202.00,0,0,0,0.259306337,1
1,OH,SSDC,2,2020,20202.00,25,25,14306.97,0.549914106,0
0,OH,SSDC,2,2020,20202.00,1598,1569,935132.72,0.549914106,0
1,OH,SSDC,2,2020,20202.00,40,40,19238.79,0.549914106,0
0,OH,SSDC,2,2020,20202.00,1308,1247,761283.06,0.549914106,0
1,OH,SSDC,2,2020,20202.00,0,0,0,0.152128269,0
0,OH,SSDC,2,2020,20202.00,112.5,69,44119.57,0.152128269,0
1,OH,SSDC,2,2020,20202.00,28.5,19,9779.63,0.152128269,0
0,OH,SSDC,2,2020,20202.00,1129.5,709,441524.29,0.152128269,0
1,OH,SSDC,2,2020,20202.00,23,23,13632.27,0.297957626,0
0,OH,SSDC,2,2020,20202.00,0,0,0,0.297957626,0
0,OH,SSDC,2,2020,20202.00,1536,1387,902393.29,0.297957626,0
1,OH,SSDC,2,2020,20202.00,0,0,0,0.297957626,0
0,OH,SSDC,2,2020,20202.00,161,151,94568.34,0.297957626,0
1,OK,SSDC,2,2020,20202.00,0,0,0,0,0
1,OK,SSDC,2,2020,20202.00,0,0,0,0,0
1,OK,SSDC,2,2020,20202.00,0,0,0,0,0
1,OK,SSDC,2,2020,20202.00,0,0,0,0,0
1,OK,SSDC,2,2020,20202.00,211,204,124905.63,1,0
1,OK,SSDC,2,2020,20202.00,17,17,10075.73,1,0
1,OR,SSDC,2,2020,20202.00,0,0,0,0.71028971,0
0,OR,SSDC,2,2020,20202.00,313,313,183908.39,0.71028971,0
0,OR,SSDC,2,2020,20202.00,384,381,226715.46,0.71028971,0
1,OR,SSDC,2,2020,20202.00,17,17,10078.36,0.71028971,0
0,OR,SSDC,2,2020,20202.00,0,0,0,0.061938062,0
1,OR,SSDC,2,2020,20202.00,0,0,0,0.061938062,0
0,OR,SSDC,2,2020,20202.00,99,62,39342.81,0.061938062,0
1,OR,SSDC,2,2020,20202.00,0,0,0,0.061938062,0
0,OR,SSDC,2,2020,20202.00,236,200,131164.98,0.227772228,0
1,OR,SSDC,2,2020,20202.00,0,0,0,0.227772228,0
0,OR,SSDC,2,2020,20202.00,30,28,17820.98,0.227772228,0
1,OR,SSDC,2,2020,20202.00,0,0,0,0.227772228,0
0,PA,SSDC,2,2020,20202.00,687,677,401233.16,0.231827874,0
1,PA,SSDC,2,2020,20202.00,24,24,13905.96,0.231827874,0
1,PA,SSDC,2,2020,20202.00,14,14,8112.44,0.231827874,0
0,PA,SSDC,2,2020,20202.00,501,481,292471.91,0.231827874,0
0,PA,SSDC,2,2020,20202.00,0,0,0,0.05834464,0
1,PA,SSDC,2,2020,20202.00,0,0,0,0.05834464,0
0,PA,SSDC,2,2020,20202.00,475.5,301,185872.07,0.05834464,0
0,PA,SSDC,2,2020,20202.00,3771,3286,2216930.29,0.709827486,1
1,PA,SSDC,2,2020,20202.00,0,0,0,0.709827486,1
0,PA,SSDC,2,2020,20202.00,0,0,0,0.709827486,1
0,PA,SSDC,2,2020,20202.00,428,376,252635.81,0.709827486,1
1,PA,SSDC,2,2020,20202.00,0,0,0,0.709827486,1
0,PA,SSDC,2,2020,20202.00,0,0,0,0.709827486,1
0,RI,NMPI,2,2020,20202.00,68,68,38772.68,0.328629032,0
1,RI,NMPI,2,2020,20202.00,0,0,0,0.328629032,0
0,RI,NMPI,2,2020,20202.00,95,95,55909.91,0.328629032,0
0,RI,NMPI,2,2020,20202.00,0,0,0,0.252016129,0
0,RI,NMPI,2,2020,20202.00,187.5,125,73973.97,0.252016129,0
0,RI,NMPI,2,2020,20202.00,201,180,119801.76,0.419354839,1
0,RI,NMPI,2,2020,20202.00,30,28,17877.22,0.419354839,1
1,RI,NMPI,2,2020,20202.00,0,0,0,0.419354839,1
0,SC,NMPI,2,2020,20202.00,165,165,91290.42,0.487179487,0
1,SC,NMPI,2,2020,20202.00,0,0,0,0.487179487,0
0,SC,NMPI,2,2020,20202.00,199,196,114470.99,0.487179487,0
1,SC,NMPI,2,2020,20202.00,0,0,0,0.487179487,0
0,SC,NMPI,2,2020,20202.00,0,0,0,0.145748988,0
0,SC,NMPI,2,2020,20202.00,203.5,108,62103.38,0.145748988,0
1,SC,NMPI,2,2020,20202.00,0,0,0,0.145748988,0
0,SC,NMPI,2,2020,20202.00,241,238,140258.19,0.367071525,1
1,SC,NMPI,2,2020,20202.00,0,0,0,0.367071525,1
0,SC,NMPI,2,2020,20202.00,35,34,20326.94,0.367071525,1
1,SC,NMPI,2,2020,20202.00,0,0,0,0.367071525,1
1,SD,SSDC,2,2020,20202.00,37,37,21905.48,0.404411765,0
1,SD,SSDC,2,2020,20202.00,18,18,10664.28,0.404411765,0
1,SD,SSDC,2,2020,20202.00,24,16,9468.64,0.117647059,0
1,SD,SSDC,2,2020,20202.00,73,65,43248.07,0.477941176,0
1,SD,SSDC,2,2020,20202.00,0,0,0,0.477941176,0
1,TN,Independent,2,2020,20202.00,1275,1220,752299.2,0.619225968,0
1,TN,Independent,2,2020,20202.00,833,764,491346.2,0.619225968,0
1,TN,Independent,2,2020,20202.00,0,0,0,0.06710362,0
1,TN,Independent,2,2020,20202.00,370.5,215,145448.9,0.06710362,0
1,TN,Independent,2,2020,20202.00,943,899,557908.31,0.313670412,1
1,TN,Independent,2,2020,20202.00,0,0,0,0.313670412,1
1,TN,Independent,2,2020,20202.00,111,106,65459.13,0.313670412,1
1,TN,Independent,2,2020,20202.00,0,0,0,0.313670412,1
0,TX,Independent,2,2020,20202.00,227,222,133426.18,0.278510473,0
1,TX,Independent,2,2020,20202.00,0,0,0,0.278510473,0
0,TX,Independent,2,2020,20202.00,152,137,89332.99,0.278510473,0
0,TX,Independent,2,2020,20202.00,292.5,191,114963.97,0.148176881,0
1,TX,Independent,2,2020,20202.00,0,0,0,0.573312645,1
0,TX,Independent,2,2020,20202.00,698,646,410894.7,0.573312645,1
0,TX,Independent,2,2020,20202.00,98,93,57852.58,0.573312645,1
1,TX,Independent,2,2020,20202.00,0,0,0,0.573312645,1
1,UT,SSDC,2,2020,20202.00,33,33,19494.41,0.25,1
0,UT,SSDC,2,2020,20202.00,38,38,22761.46,0.25,1
1,UT,SSDC,2,2020,20202.00,0,0,0,0.25,1
0,UT,SSDC,2,2020,20202.00,41,41,24459.05,0.25,1
0,UT,SSDC,2,2020,20202.00,0,0,0,0.5,0
0,UT,SSDC,2,2020,20202.00,336,224,134477.67,0.5,0
1,UT,SSDC,2,2020,20202.00,0,0,0,0.5,0
1,UT,SSDC,2,2020,20202.00,0,0,0,0.25,0
0,UT,SSDC,2,2020,20202.00,117,112,69642.79,0.25,0
0,UT,SSDC,2,2020,20202.00,0,0,0,0.25,0
1,UT,SSDC,2,2020,20202.00,0,0,0,0.25,0
0,VA,NMPI,2,2020,20202.00,479,468,284459.15,0.306388987,0
1,VA,NMPI,2,2020,20202.00,0,0,0,0.306388987,0
0,VA,NMPI,2,2020,20202.00,425,400,252281.29,0.306388987,0
0,VA,NMPI,2,2020,20202.00,0,0,0,0.057183198,0
0,VA,NMPI,2,2020,20202.00,283.5,162,112232.91,0.057183198,0
1,VA,NMPI,2,2020,20202.00,0,0,0,0.636427815,1
0,VA,NMPI,2,2020,20202.00,1733,1574,1026789.25,0.636427815,1
0,VA,NMPI,2,2020,20202.00,0,0,0,0.636427815,1
0,VA,NMPI,2,2020,20202.00,257,229,153131,0.636427815,1
0,VA,NMPI,2,2020,20202.00,0,0,0,0.636427815,1
1,VT,SSDC,2,2020,20202.00,103,103,56977.41,0.344827586,1
1,VT,SSDC,2,2020,20202.00,37,37,21371.78,0.344827586,1
1,VT,SSDC,2,2020,20202.00,0,0,0,0.032019704,0
1,VT,SSDC,2,2020,20202.00,19.5,13,7662.46,0.032019704,0
1,VT,SSDC,2,2020,20202.00,263,236,153120.87,0.623152709,1
1,VT,SSDC,2,2020,20202.00,19,17,11182.55,0.623152709,1
0,WA,TOP$,2,2020,20202.00,238,238,137001.23,0.252195734,0
1,WA,TOP$,2,2020,20202.00,0,0,0,0.252195734,0
1,WA,TOP$,2,2020,20202.00,0,0,0,0.252195734,0
0,WA,TOP$,2,2020,20202.00,164,164,95843.66,0.252195734,0
0,WA,TOP$,2,2020,20202.00,0,0,0,0.078419072,0
1,WA,TOP$,2,2020,20202.00,0,0,0,0.078419072,0
0,WA,TOP$,2,2020,20202.00,196.5,125,74662.81,0.078419072,0
1,WA,TOP$,2,2020,20202.00,0,0,0,0.669385194,1
0,WA,TOP$,2,2020,20202.00,1070,971,615468.19,0.669385194,1
1,WA,TOP$,2,2020,20202.00,0,0,0,0.669385194,1
1,WA,TOP$,2,2020,20202.00,0,0,0,0.669385194,1
1,WA,TOP$,2,2020,20202.00,0,0,0,0.669385194,1
0,WA,TOP$,2,2020,20202.00,0,0,0,0.669385194,1
0,WA,TOP$,2,2020,20202.00,108,96,62878.46,0.669385194,1
1,WI,TOP$,2,2020,20202.00,232,227,137554.38,0.222157434,0
1,WI,TOP$,2,2020,20202.00,162,154,95994.42,0.222157434,0
1,WI,TOP$,2,2020,20202.00,0,0,0,0.039650146,0
1,WI,TOP$,2,2020,20202.00,108,68,42598.64,0.039650146,0
1,WI,TOP$,2,2020,20202.00,1373,1205,814421.79,0.73819242,1
1,WI,TOP$,2,2020,20202.00,74,61,43687.04,0.73819242,1
1,WI,TOP$,2,2020,20202.00,0,0,0,0.73819242,1
1,WV,SSDC,2,2020,20202.00,99,99,58490.97,0.430127042,0
1,WV,SSDC,2,2020,20202.00,139,138,82103.51,0.430127042,0
1,WV,SSDC,2,2020,20202.00,114,74,44721.36,0.13430127,1
1,WV,SSDC,2,2020,20202.00,252,226,149009.42,0.435571688,1
1,WV,SSDC,2,2020,20202.00,14,14,8272.78,0.435571688,1
1,WY,SSDC,2,2020,20202.00,38,38,22379.12,0.598290598,1
1,WY,SSDC,2,2020,20202.00,35,32,20040.91,0.598290598,1
1,WY,SSDC,2,2020,20202.00,31.5,21,12379.64,0.179487179,0
1,WY,SSDC,2,2020,20202.00,29,26,17091.61,0.222222222,1
1,AK,NMPI,3,2020,20203.00,107,104,62409.37,0.814189189,1
